code,citycor,long_code,zoninggroup,pending,pendingbill,pendingbillurl,sunset_date,sunsetbillnum,sunsetbilllink,objectid,globalid,Shape__Area,Shape__Length
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,218,,8079.05859375,404.620947254271
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,219,,4192.640625,280.9910920686
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,220,,171087.9140625,2371.37805846201
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,221,,5137.23046875,453.235879614854
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,222,,148.453125,48.7375612773864
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,223,,278.74609375,100.538733666985
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,224,,5263.77734375,453.229136135476
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,225,,11875.078125,534.301530658866
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,226,,3669.94921875,259.433425807911
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,227,,20839.98828125,680.446847050064
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,228,,4528.70703125,329.968368906977
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,229,,3140.78125,225.970304346246
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,230,,1620.4140625,163.132673905047
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,231,,1479.78125,174.763113277937
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,232,,9863.25,430.786519392632
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,233,,7013.97265625,389.861370152862
CA1,0,CA-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,234,,6275.671875,369.267010703463
RSA2,1,RSA-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,235,,10224.90234375,458.231220138676
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,236,,3703.78125,244.326882897433
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,237,,7043.9609375,375.256825031441
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,238,,6759.953125,396.770166221124
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,239,,857.40234375,118.036133635374
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,240,,6379.734375,389.427277663058
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,241,,5775.0703125,336.184618460833
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,242,,14806.98828125,575.78523073778
RSD3,0,RSD-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,243,,19437.30078125,586.549395450302
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,244,,7415.20703125,377.768789631335
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,245,,1198.609375,140.144947018459
RTA1,0,RTA-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,246,,21549.64453125,666.042393581004
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,247,,4440.6484375,266.751501850486
RM2,0,RM-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,248,,7314.69921875,403.534578196495
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,249,,5014.10546875,327.749758280141
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,250,,2864.69921875,224.643130691231
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,251,,18091.51953125,632.50090942736
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,252,,4934.78515625,282.633216351334
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,253,,5971.1328125,378.139567339725
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,254,,5210.16015625,470.833953048793
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,255,,13819.49609375,499.034124207399
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,256,,10265.2265625,462.870193578795
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,257,,5831.39453125,395.6704873432
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,258,,3986.265625,335.364534180045
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,259,,2290.7421875,253.903240305658
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,260,,1147.6015625,165.61148217791
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,261,,13854.296875,531.306328688056
IRMX,0,IRMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,262,,1330.54296875,151.093259155872
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,263,,4039.43359375,340.399147755988
CMX3,0,CMX-3,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,264,,25918.71875,754.058215297919
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,265,,7715.0625,352.615413411635
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,266,,6072.203125,546.477154590865
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,267,,14262.52734375,544.660479748099
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,268,,301.6953125,73.3152254581584
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,269,,226.5,84.3961723420241
IRMX,0,IRMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,270,,5768.859375,363.257425209839
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,271,,1839.54296875,175.06298496075
CMX3,0,CMX-3,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,272,,18060.5546875,841.475573061315
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,273,,419.43359375,99.4205035760286
SPINS,0,SP-INS,Special Purpose,No,N/A,N/A,,N/A,N/A,274,,8870.27734375,389.052424555059
RSD3,0,RSD-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,275,,37761.75,882.793782018659
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,276,,13085.55078125,525.545726342878
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,277,,14079.921875,493.248798983817
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,278,,2146.46875,191.425285178563
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,279,,276.3671875,99.8681269561982
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,280,,10232.2890625,442.915184782124
CA2,0,CA-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,281,,39824.80859375,824.868717661633
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,282,,198.05859375,73.7098910111111
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,283,,8212.421875,357.362721238047
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,284,,3320.6953125,230.151056991289
SPPOA,1,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,285,,65480.95703125,1460.97141080037
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,286,,2183.20703125,198.707421614894
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,287,,14942.27734375,671.076645431043
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,288,,8246.60546875,472.708938445122
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,289,,5345.96875,385.460253224542
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,290,,1370.41796875,177.890024164499
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,291,,2002.12109375,190.775221219484
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,292,,2672.3046875,252.358311980109
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,293,,2571.625,259.663397111732
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,294,,2662.296875,214.971398507101
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,295,,6385.55078125,559.646292881674
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,296,,1112.6328125,159.030758885151
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,297,,6418.3984375,372.198665152391
SPPOA,,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,298,,6463.34375,967.808514441074
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,299,,7463.87109375,370.490410247093
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,300,,163.86328125,62.6194974358181
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,301,,169.125,71.8396504970583
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,302,,12007.23046875,538.702876042352
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,303,,7332.93359375,574.073880377278
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,304,,8289.79296875,371.16513529021
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,305,,7514.18359375,425.347626821312
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,306,,3584.8125,276.506570098762
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,307,,2561.703125,207.598044980729
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,308,,2966.39453125,265.0475347471
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,309,,28112.39453125,953.131935691389
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,310,,3206.22265625,364.654338843107
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,311,,2617.03515625,212.8376443075
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,312,,15807.3359375,875.149987547148
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,313,,2720.65625,209.897965981805
RMX2,0,RMX-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,314,,7516.96484375,353.353743359508
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,315,,5774.38671875,347.923313493481
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,316,,4552.796875,383.939321035831
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,317,,191.55078125,72.8544741765824
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,318,,10474.0546875,505.875098854493
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,319,,10999.18359375,508.163449144202
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,320,,5145.2578125,296.779369370445
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,321,,7614.46484375,408.307614767095
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,322,,420.10546875,91.8630841097888
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,323,,108.3046875,46.8555148132616
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,324,,7312.125,390.627618538757
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,325,,6957.50390625,383.309692514968
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,326,,189008.16796875,2331.60312138709
RSA1,0,RSA-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,327,,34745.0859375,1115.76008579368
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,328,,146.74609375,61.8405477659595
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,329,,3272.640625,426.972441092484
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,330,,2081.92578125,277.33531841633
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,331,,122.125,52.4963946647756
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,332,,1487.0390625,169.942474836016
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,333,,254723.21484375,2084.80046484195
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,334,,4394.56640625,420.890142252522
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,335,,5576.2421875,315.695335516396
RM2,0,RM-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,336,,60704.39453125,1113.84078280642
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,337,,6249.18359375,464.113472948977
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,338,,6817.03515625,469.834078360392
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,339,,3194.05078125,224.173852274477
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,340,,4462.83203125,454.518903242951
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,341,,15717.48046875,666.012098246764
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,342,,16931.28125,626.008039498051
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,343,,3650.05078125,255.669923203487
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,344,,842.421875,116.167549428647
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,345,,4214.8359375,269.114616389385
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,346,,221.078125,74.2534270898025
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,347,,5595.07421875,325.353492437012
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,348,,10713.1171875,551.664215286008
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,349,,1025.48828125,131.374491674461
RSD3,0,RSD-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,350,,45460.6484375,901.654945597818
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,351,,1008.8203125,129.818876711921
RSA2,0,RSA-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,352,,29836.09765625,809.389200610098
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,353,,28779,756.684766361592
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,354,,283.484375,87.4781099161255
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,355,,6169.32421875,317.250048498404
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,356,,2177.2109375,188.193521828627
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,357,,5727.640625,312.862278485347
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,358,,4713.7265625,274.847034807368
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,359,,11335.01171875,581.717822826223
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,360,,9188.39453125,464.689086403381
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,361,,9295.9921875,397.180150342399
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,362,,5433.703125,389.232775220442
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,363,,202.40234375,68.9761710789447
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,364,,7938.828125,395.066459877294
RM4,0,RM-4,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,365,,9604.05859375,463.162700630811
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,366,,10433.93359375,561.601361827944
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,367,,169.85546875,60.8715105086312
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,368,,12942.20703125,485.941126957069
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,369,,4759.09375,293.671113914917
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,370,,7850.11328125,472.55827628335
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,371,,138.66015625,56.1875193988305
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,372,,904.359375,125.127731298588
RSD1,0,RSD-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,373,,2862.09375,225.899017520601
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,374,,1259.015625,176.701518149209
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,375,,31961.71484375,1387.86145190258
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,376,,24728.79296875,727.265738411225
RSD3,0,RSD-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,377,,5248.6328125,313.421244648344
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,378,,289.39453125,87.5654613168163
CA1,0,CA-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,379,,9193.10546875,387.876335676136
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,380,,862.80078125,126.477095975439
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,381,,5619.8359375,329.861062963291
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,382,,2530.88671875,212.875604646417
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,383,,9724.296875,465.355180803869
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,384,,3444.33984375,435.570793014294
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,385,,261.9140625,77.971620929389
CMX3,0,CMX-3,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,386,,8459.890625,504.611369716762
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,387,,8981.68359375,386.061663732206
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,388,,174.08203125,66.5376336608175
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,389,,6676.59765625,364.833244251715
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,390,,377.86328125,78.0678508731755
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,391,,372.30078125,77.8038911827214
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,392,,2682.62109375,215.993949575089
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,393,,2251.5390625,202.925848584138
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,394,,5048.78125,341.686305344058
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,395,,3656.3984375,258.894425966502
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,396,,847.359375,116.699316110013
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,397,,2094.28515625,185.67912429009
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,398,,4354.7890625,320.891184162014
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,399,,347.12890625,95.7599540717106
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,400,,175.234375,60.5367340690875
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,401,,4350.765625,305.108873702149
IRMX,0,IRMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,402,,5659.359375,301.330694515423
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,403,,13805.69921875,506.163456492657
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,404,,6600.65234375,327.539305269629
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,405,,13268.84375,527.399471845419
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,406,,6049.9140625,365.502117894902
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,407,,1703.9375,182.720304330856
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,408,,5489.5,329.890276267025
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,409,,6175.88671875,356.946442138301
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,410,,4568.87109375,306.930077681603
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,411,,663.046875,104.760888706534
RTA1,0,RTA-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,412,,15563.29296875,538.224534944194
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,413,,8494.046875,402.511394561333
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,414,,2850.203125,360.289487593113
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,415,,275.82421875,97.2564852300634
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,416,,310.11328125,70.8074070795463
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,417,,224.921875,72.6336667343541
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,418,,1091.89453125,201.350378776834
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,419,,1312.109375,159.988165914581
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,420,,1458.85546875,179.481827755267
RSD3,0,RSD-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,421,,4037.55078125,291.062393623711
RSD1,0,RSD-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,422,,2387.94921875,200.807540510842
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,423,,1910.9609375,191.041523089133
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,424,,13937.82421875,541.746127417998
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,425,,372.171875,121.448423215143
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,426,,4370.6640625,332.420837747389
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,427,,1595.46875,241.381424582471
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,428,,6517.20703125,411.161868156305
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,429,,233.52734375,81.8724376292217
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,430,,9688.171875,510.784006916173
RSA2,0,RSA-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,431,,16333.32421875,539.04483546265
CMX3,0,CMX-3,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,432,,9729.4921875,404.994413289427
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,433,,461.33984375,105.905956188731
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,434,,6343.30859375,322.694949347595
CMX2,1,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,435,,2266.015625,213.801392801295
